dt,id,name,lat,lon,t,rt,dp,vsby,wdir,wspd,gdir,gspd
2022-11-13 21:00:02,37,T2 Rockland,46.7249,-89.1509,25,NA,22,2,21,2,15,4
2022-11-13 21:00:06,38,Site 7 Newberry,46.30378,-85.26,NA,33,21,NA,NA,NA,NA,NA
2022-11-13 19:59:57,39,I94MM0340B Benton Harbor,42.132851,-86.370088,32,NA,26,5,124,2,127,3
2022-11-13 19:59:59,40,ESS 1 I-75 at Levering Rd,45.63515,-84.635192,30,33,19,10,332,4,321,7
2022-11-13 19:59:57,42,Site 4 Watersmeet,46.26303,-89.17819,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-13 19:58:12,43,M94MM0001 Shingleton,46.33225,-86.46589,25,NA,24,NA,206,NA,205,2
2022-11-13 20:00:03,44,T4 Nisula,46.7658,-88.9452,23,NA,22,10,0,0,147,0
2022-11-13 19:59:59,45,MI-01 Brevort,46.00841,-85.00555,28,33,17,NA,306,1,326,7
2022-11-13 21:00:07,46,ESS 8 - Paradise,46.60047,-85.22383,27,31,25,10,69,0,108,1
2022-11-13 21:00:04,48,MI-02 Kalkaska,44.7166,-85.1906,27,NA,22,3/4,255,NA,213,1
2022-11-13 21:00:04,49,I94MM0460 Hartford,42.192917,-86.1657,NA,NA,29,10,191,1,138,3
2022-11-13 21:00:05,50,US41MM0001 Phoenix,47.38878,-88.27761,25,NA,24,NA,257,NA,235,2
2022-11-13 20:00:03,51,Site # 2 - Maple City,44.8063,-85.8963,29,NA,23,12,235,3,165,1
2022-11-13 20:00:06,52,Eastport,45.1074,-85.3521,29,NA,25,10,20,0,342,8
2022-11-13 20:59:59,53,DeTour,45.97233,-84.08558,29,NA,17,10,324,2,295,7
2022-11-13 20:00:07,54,West Branch,44.24511,-84.22731,29,NA,20,7,330,4,341,7
2022-11-13 20:00:00,56,MI-01 Rapid River,45.9261,-86.9837,28,33,22,10,14,1,347,5
2022-11-13 20:00:07,57,MI-02 Elmira,45.075,-84.8982,27,NA,19,10,245,1,350,2
2022-11-13 20:00:06,58,Lachine,45.0675,-83.7169,29,NA,25,6,280,8,283,9
2022-11-13 21:00:05,59,Houghton Lake,44.33489,-84.80651,26,NA,22,10,NA,NA,NA,NA
2022-11-13 20:00:07,61,Ludington,43.95574,-86.33909,30,NA,27,7,40,3,26,8
2022-11-13 20:00:02,62,Twin Lakes,46.88494,-88.8637,21,NA,20,NA,0,0,332,1
2022-11-13 20:00:03,63,T16 Kiva,46.2721,-87.1174,24,NA,21,2,9,1,9,4
2022-11-13 20:00:01,64,ESS Site 10 Ontonagon,46.86689,-89.31436,27,31,23,4,121,3,117,6
2022-11-13 20:00:03,65,MI-01 Harvey,46.48812,-87.23149,26,33,24,1/4,219,2,227,9
2022-11-13 21:00:04,66,MI-02 Curran,44.7265,-83.8083,28,NA,13,10,270,3,252,8
2022-11-13 20:00:10,67,St. Ignace,45.89735,-84.74475,28,35,NA,NA,NA,NA,NA,NA
2022-11-13 21:00:04,68,T17 Sundell,46.34745833,-87.11594722,24,NA,23,1/2,280,1,263,6
2022-11-13 21:00:26,69,WELLSTON ESS SIte #7,44.2227,-85.8053,28,NA,26,3,270,0,296,2
2022-11-13 20:00:03,70,MI-01 Engadine,46.10089,-85.6178,28,32,20,3,336,1,311,3
2022-11-13 20:00:00,71,Michigamme,46.53887,-88.12978,18,NA,15,12,244,0,238,1
2022-11-13 21:00:05,72,Trout Creek T3,46.47888,-88.99046,24,NA,22,10,324,0,311,2
2022-11-13 21:00:00,76,St12 Cedar River,45.55023131,-87.26991195,27,NA,20,10,331,0,323,1
2022-11-13 20:00:04,79,Cooks,45.9096,-86.48062,28,33,26,NA,245,1,218,2
2022-11-13 20:59:58,81,T5 Calumet,47.21913,-88.458,23,28,21,7,0,0,344,0
2022-11-13 21:00:14,82,Wakefield,46.4773,-89.9519,23,NA,20,10,248,0,269,1
2022-11-13 21:00:06,83,Gwinn,46.27616,-87.41586,18,27,18,NA,0,0,125,0
2022-11-13 21:00:04,84,Rudyard,46.18625,-84.56087,26,31,NA,6,241,2,247,4
2022-11-13 21:00:03,85,Hermansville,45.75189,-87.6825,24,27,16,10,0,0,318,1
2022-11-13 20:00:02,86,T9 Republic,46.25009,-88.01069,19,NA,16,10,352,0,355,1
2022-11-13 20:00:05,87,Presque Isle # 32,45.331,-83.5754,31,NA,20,12,10,8,10,14
2022-11-13 19:59:55,88,Silver City,46.83028,-89.56828,31,NA,23,10,172,2,187,4
2022-11-13 19:59:59,89,T22 Blaney Park,46.1006,-85.9267,27,NA,21,10,292,0,276,1
2022-11-13 21:00:02,90,I94MM0844B Galesburg,42.271174,-85.441124,33,NA,28,10,271,2,254,5
2022-11-13 19:59:52,91,Gaylord West AWS#1,45.061387,-84.782222,NA,31,NA,NA,NA,NA,NA,NA
2022-11-13 20:59:54,94,Kalamazoo,42.23807,-85.677811,32,NA,30,12,NA,NA,NA,NA
2022-11-13 21:00:05,95,Fife Lake,44.5123,-85.4022,26,NA,25,10,250,0,246,1
2022-11-13 21:00:10,96,MANISTEE Site # 8,44.2198,-86.3088,30,NA,30,1/2,350,2,350,3
2022-11-13 20:00:18,97,MI-03 US-31 at 31BR,43.25075,-86.20448,33,40,25,12,NA,NA,NA,NA
2022-11-13 20:58:41,98,MI-03 Coopersville,43.05335,-85.90804,32,41,26,12,15,1,9,4
2022-11-13 20:00:11,99,MI-03 US-31 at I-96,43.17153,-86.20579,32,40,24,12,274,1,249,3
2022-11-13 20:59:59,103,I-75 @ Square Lake Road,42.614312,-83.233604,33,30,20,NA,353,4,348,8
2022-11-13 20:00:03,110,Escanaba River Bridge,45.794878,-87.07607,29,29,22,12,348,2,321,6
2022-11-13 20:59:59,121,MDOT site,44.7556,-85.51966,32,35,29,2 1/4,349,11,273,16
2022-11-13 20:00:05,124,ESS 1 MM-22 AT NORTH EAGLE HWY,45.05765,-85.69938,32,81,23,12,270,3,264,11
2022-11-13 21:00:23,125,ESS 2 - M-32 AT COUNTY RD 491,44.96178,-84.28186,28,36,17,12,NA,NA,NA,NA
2022-11-13 19:59:59,126,ESS 3  I-75 NORTH OF EXIT 215,44.28402,-84.32824,NA,31,NA,NA,NA,NA,NA,NA
2022-11-13 21:00:04,127,BDWS BRIDGE 1 - E 50 RD - US 131 M-MM 174.2,44.17932,-85.42504,NA,26,NA,NA,NA,NA,NA,NA
2022-11-13 21:00:07,128,B-2  M115 at N River Road,43.979868,-85.083738,29,31,20,12,242,0,217,3
2022-11-13 21:00:07,132,B-3  M-20 at Costabella Ave,43.595634,-85.085774,29,33,22,12,334,4,329,7
2022-11-13 20:00:03,133,B-8  US-10 at M-47,43.59716,-84.139437,30,31,16,12,315,1,359,2
2022-11-13 20:00:00,134,B-15,43.177376,-83.769255,33,37,19,12,302,4,278,1
2022-11-13 19:58:16,135,B-17,42.80168,-83.730006,33,36,20,12,345,4,338,8
2022-11-13 19:59:59,136,B-19,43.009118,-83.679774,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-13 21:00:01,137,B-21  I-69 at M-24,43.024745,-83.322205,NA,29,NA,NA,NA,NA,NA,NA
2022-11-13 21:00:08,138,B-22 WB I-69 Rest Area W of Capac,42.992582,-82.959523,31,33,19,12,149,3,155,5
2022-11-13 20:00:04,139, B-27 I-75 at Zilwaukee Bridge,43.48901,-83.925009,30,30,18,12,349,1,12,2
2022-11-13 21:00:08,140,B-99 I-675 at Henry Marsh Bridge,43.440276,-83.948587,32,31,18,12,237,0,221,1
2022-11-13 20:59:59,141,M-1,42.774375,-83.526573,33,37,18,12,304,2,332,7
2022-11-13 21:00:05,142,M-2,42.868855,-83.295864,31,36,19,12,336,2,347,NA
2022-11-13 19:59:54,143,M-5,42.477155,-83.113198,35,37,20,NA,NA,NA,NA,NA
2022-11-13 19:59:56,144,M-1,42.707172,-82.774397,33,37,21,12,274,NA,303,1
2022-11-13 19:58:20,145,M-1,42.367718,-83.545674,33,36,19,12,277,2,269,4
2022-11-13 21:00:12,146,M-9,42.341591,-83.4415,35,39,20,12,290,3,286,8
2022-11-13 19:59:57,147,M-9,42.275913,-83.160324,36,40,20,12,303,4,288,8
2022-11-13 20:59:57,149,M-11,42.21912,-83.54002,35,37,22,NA,NA,NA,NA,NA
2022-11-13 19:59:52,150,M-13,42.640709,-83.239648,33,37,20,NA,NA,NA,NA,NA
2022-11-13 20:59:55,151,M-14,42.453832,-83.430961,35,37,20,NA,NA,NA,NA,NA
2022-11-13 19:59:56,152,M-18,42.555847,-82.859558,35,38,19,12,345,1,340,3
2022-11-13 19:59:59,153,M-19,42.496231,-82.918015,35,NA,18,12,341,2,357,5
2022-11-13 19:59:52,154,M-22,42.187557,-83.243858,35,NA,21,NA,NA,NA,NA,NA
2022-11-13 20:58:30,155,M-24,42.383812,-83.478035,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-13 21:00:03,156,I75N @ Crooks,42.605172,-83.170011,33,35,20,12,321,3,323,8
2022-11-13 21:00:07,157,I75S-MM060.1,42.4604209,-83.1060032,36,41,20,12,345,3,358,7
2022-11-13 20:59:54,1,I75MM2638-ESS,44.785642,-84.715639,NA,NA,NA,10,NA,NA,NA,NA
2022-11-13 20:59:56,2,I75SMM2834-RPU,45.0549111,-84.6885,NA,31,NA,10,NA,NA,NA,NA
2022-11-13 21:59:56,4,Kalaska East M-72 at Sunset Trail,44.713161,-84.979797,26,NA,24,NA,NA,NA,NA,NA
2022-11-13 21:59:55,5,Interlochen ESS#5,44.658686,-85.815533,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-13 20:59:58,7,AWS #2 I-75 at Trowbridge,45.229483,-84.587187,28,22,17,NA,NA,NA,NA,NA
2022-11-13 21:59:56,9,Negaune,46.5346,-87.5278,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-13 20:59:55,10,US12MM6149 Edwardsburg,41.788123,-86.127571,NA,NA,25,10,288,3,297,4
2022-11-13 20:57:41,11,Escanaba River Bridge,45.794878,-87.07607,28,28,21,12,341,2,318,7
2022-11-13 22:00:02,12,ESS#4 Sherman,44.445858,-85.698384,27,NA,25,10,NA,NA,NA,NA
2022-11-13 21:00:02,13,M79MM0495 Hastings,42.610004,-85.263515,NA,NA,25,10,327,2,321,4
2022-11-13 21:00:05,14,I94MM1083B Marshall,42.297782,-84.999126,33,NA,28,10,356,1,351,4
2022-11-13 20:59:58,15,Covington Site 6,46.41708,-88.4935,17,NA,15,10,0,0,131,NA
2022-11-13 21:00:00,16,Manistique T21,45.96703814,-86.20269854,25,28,24,NA,317,2,319,3
2022-11-13 20:59:57,17,I69MM0088 Coldwater,41.877648,-84.990414,33,NA,28,NA,288,2,257,3
2022-11-13 22:00:02,18,South Haven - i196mm0200,42.404641,-86.25104,35,NA,22,10,267,3,277,9
2022-11-13 21:58:27,19,US31MM0470 Holland,42.751002,-86.118785,33,NA,25,10,31,1,25,3
2022-11-13 21:59:56,20,US131MM1412 Constantine,41.816024,-85.662682,33,NA,28,10,318,1,312,3
2022-11-13 22:00:04,22,US131MM0610 Wayland,42.62936,-85.662635,33,NA,30,10,0,0,211,2
2022-11-13 21:00:03,24,T15 Trenary ESS,46.15847333,-86.97997464,24,NA,22,3/4,298,3,297,7
2022-11-13 21:54:50,25,Dafter T26,46.37466667,-84.4344333,25,NA,18,10,0,0,93,2
2022-11-13 21:00:06,27,Golden Lake,46.16046,-88.87984,22,28,18,6,0,0,194,NA
2022-11-13 21:00:02,28, ESS #7 Kwalloon Lake US131MM0122,45.28292,-84.939561,29,33,18,10,NA,NA,NA,NA
2022-11-13 21:00:03,29,I94MM0006B New Buffalo,41.767521,-86.739658,34,NA,22,10,155,0,174,4
2022-11-13 21:59:59,30,Arnheim T6,46.9534,-88.453,25,NA,22,10,275,1,308,3
2022-11-13 21:59:59,32,ESS 2 Cadillac South,44.166987,-85.438533,23,NA,20,6,0,0,172,1
2022-11-13 22:00:02,33,ESS 2 Merriweather,46.54878,-89.62556,20,NA,18,10,291,1,317,3
2022-11-13 21:59:58,34,M134MM0169 Cedarville,45.9995,-84.36333,27,33,24,NA,311,1,315,3
2022-11-13 21:00:07,36,Reed City,43.88729,-85.52686,27,NA,27,4,185,1,193,2
2022-11-13 21:00:02,37,T2 Rockland,46.7249,-89.1509,24,NA,22,10,20,0,26,2
2022-11-13 21:00:06,38,Site 7 Newberry,46.30378,-85.26,NA,32,22,NA,NA,NA,NA,NA
2022-11-13 21:59:57,39,I94MM0340B Benton Harbor,42.132851,-86.370088,32,NA,26,5,124,2,127,3
2022-11-13 21:00:03,40,ESS 1 I-75 at Levering Rd,45.63515,-84.635192,29,33,20,10,357,3,346,8
2022-11-13 21:00:01,42,Site 4 Watersmeet,46.26303,-89.17819,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-13 20:58:11,43,M94MM0001 Shingleton,46.33225,-86.46589,26,NA,25,NA,201,NA,227,3
2022-11-13 22:00:05,44,T4 Nisula,46.7658,-88.9452,23,NA,22,10,0,0,147,1
2022-11-13 21:00:02,45,MI-01 Brevort,46.00841,-85.00555,28,33,18,NA,327,2,334,6
2022-11-13 22:00:07,46,ESS 8 - Paradise,46.60047,-85.22383,27,31,25,10,0,0,115,1
2022-11-13 22:00:05,48,MI-02 Kalkaska,44.7166,-85.1906,26,NA,21,12,235,1,249,3
2022-11-13 21:00:04,49,I94MM0460 Hartford,42.192917,-86.1657,32,NA,29,10,194,2,206,4
2022-11-13 21:00:05,50,US41MM0001 Phoenix,47.38878,-88.27761,24,NA,23,NA,248,1,244,3
2022-11-13 22:00:05,51,Site # 2 - Maple City,44.8063,-85.8963,29,NA,23,12,235,1,165,1
2022-11-13 22:00:07,52,Eastport,45.1074,-85.3521,29,NA,25,10,20,0,342,3
2022-11-13 20:59:59,53,DeTour,45.97233,-84.08558,23,NA,17,10,320,0,333,3
2022-11-13 21:00:26,54,West Branch,44.24511,-84.22731,28,NA,21,7,315,4,313,5
2022-11-13 21:00:03,56,MI-01 Rapid River,45.9261,-86.9837,28,33,22,10,329,1,334,4
2022-11-13 22:00:08,57,MI-02 Elmira,45.075,-84.8982,27,NA,19,10,245,0,350,2
2022-11-13 21:00:07,58,Lachine,45.0675,-83.7169,29,NA,25,7,300,8,307,11
2022-11-13 21:00:05,59,Houghton Lake,44.33489,-84.80651,27,NA,25,10,NA,NA,NA,NA
2022-11-13 21:00:08,61,Ludington,43.95574,-86.33909,30,NA,27,7,80,1,68,3
2022-11-13 21:00:02,62,Twin Lakes,46.88494,-88.8637,22,NA,20,NA,224,0,229,2
2022-11-13 22:00:07,63,T16 Kiva,46.2721,-87.1174,24,NA,21,2,9,1,NA,4
2022-11-13 22:00:05,64,ESS Site 10 Ontonagon,46.86689,-89.31436,27,31,23,4,121,3,117,6
2022-11-13 22:00:06,65,MI-01 Harvey,46.48812,-87.23149,26,33,24,1/4,219,2,227,9
2022-11-13 21:00:04,66,MI-02 Curran,44.7265,-83.8083,26,NA,15,10,270,3,267,4
2022-11-13 22:00:10,67,St. Ignace,45.89735,-84.74475,28,35,NA,NA,NA,NA,NA,NA
2022-11-13 22:00:03,68,T17 Sundell,46.34745833,-87.11594722,24,NA,23,1/8,272,0,258,3
2022-11-13 21:00:26,69,WELLSTON ESS SIte #7,44.2227,-85.8053,28,NA,26,12,190,2,231,1
2022-11-13 21:00:05,70,MI-01 Engadine,46.10089,-85.6178,26,32,19,2 3/4,265,3,260,7
2022-11-13 22:00:03,71,Michigamme,46.53887,-88.12978,18,NA,15,12,244,0,238,1
2022-11-13 22:00:03,72,Trout Creek T3,46.47888,-88.99046,23,NA,22,10,253,0,263,2
2022-11-13 21:59:59,76,St12 Cedar River,45.55023131,-87.26991195,27,NA,20,10,318,0,336,2
2022-11-13 22:00:06,79,Cooks,45.9096,-86.48062,28,33,26,NA,245,1,218,2
2022-11-13 20:59:58,81,T5 Calumet,47.21913,-88.458,22,28,20,7,0,0,45,0
2022-11-13 22:00:13,82,Wakefield,46.4773,-89.9519,22,NA,20,10,0,0,226,2
2022-11-13 21:00:06,83,Gwinn,46.27616,-87.41586,20,27,20,NA,311,NA,290,4
2022-11-13 21:00:04,84,Rudyard,46.18625,-84.56087,26,30,NA,6,274,3,282,6
2022-11-13 22:00:02,85,Hermansville,45.75189,-87.6825,22,27,18,10,278,1,277,1
2022-11-13 22:00:05,86,T9 Republic,46.25009,-88.01069,19,NA,16,10,352,0,355,1
2022-11-13 21:00:08,87,Presque Isle # 32,45.331,-83.5754,29,NA,23,12,290,3,300,6
2022-11-13 20:59:59,88,Silver City,46.83028,-89.56828,31,NA,23,3/4,231,2,178,4
2022-11-13 20:59:59,89,T22 Blaney Park,46.1006,-85.9267,27,NA,22,10,281,1,285,6
2022-11-13 22:00:03,90,I94MM0844B Galesburg,42.271174,-85.441124,33,NA,28,10,258,2,249,4
2022-11-13 21:59:55,91,Gaylord West AWS#1,45.061387,-84.782222,NA,31,NA,NA,NA,NA,NA,NA
2022-11-13 21:59:54,94,Kalamazoo,42.23807,-85.677811,32,NA,29,12,NA,NA,NA,NA
2022-11-13 21:00:04,95,Fife Lake,44.5123,-85.4022,26,NA,24,1,10,2,9,2
2022-11-13 22:00:10,96,MANISTEE Site # 8,44.2198,-86.3088,29,NA,29,5,115,3,116,4
2022-11-13 21:00:22,97,MI-03 US-31 at 31BR,43.25075,-86.20448,32,39,26,12,NA,NA,NA,NA
2022-11-13 20:58:41,98,MI-03 Coopersville,43.05335,-85.90804,32,40,26,12,49,1,49,1
2022-11-13 21:00:13,99,MI-03 US-31 at I-96,43.17153,-86.20579,32,40,25,12,333,1,333,3
2022-11-13 20:59:59,103,I-75 @ Square Lake Road,42.614312,-83.233604,33,32,21,NA,18,5,35,9
2022-11-13 22:00:04,110,Escanaba River Bridge,45.794878,-87.07607,29,29,22,12,348,2,321,6
2022-11-13 20:59:59,121,MDOT site,44.7556,-85.51966,29,33,27,3/4,67,3,85,7
2022-11-13 22:00:09,124,ESS 1 MM-22 AT NORTH EAGLE HWY,45.05765,-85.69938,32,81,23,12,270,3,264,11
2022-11-13 21:00:23,125,ESS 2 - M-32 AT COUNTY RD 491,44.96178,-84.28186,24,33,20,12,NA,NA,NA,NA
2022-11-13 21:00:02,126,ESS 3  I-75 NORTH OF EXIT 215,44.28402,-84.32824,NA,31,NA,NA,NA,NA,NA,NA
2022-11-13 22:00:04,127,BDWS BRIDGE 1 - E 50 RD - US 131 M-MM 174.2,44.17932,-85.42504,NA,25,NA,NA,NA,NA,NA,NA
2022-11-13 22:00:07,128,B-2  M115 at N River Road,43.979868,-85.083738,28,30,20,12,0,0,207,1
2022-11-13 22:00:22,132,B-3  M-20 at Costabella Ave,43.595634,-85.085774,29,33,23,12,316,3,309,5
2022-11-13 21:00:06,133,B-8  US-10 at M-47,43.59716,-84.139437,30,31,17,12,305,2,313,4
2022-11-13 21:00:18,134,B-15,43.177376,-83.769255,33,36,17,12,283,1,284,3
2022-11-13 20:58:16,135,B-17,42.80168,-83.730006,NA,36,18,12,357,2,338,5
2022-11-13 22:00:02,136,B-19,43.009118,-83.679774,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-13 22:00:01,137,B-21  I-69 at M-24,43.024745,-83.322205,NA,28,NA,NA,NA,NA,NA,NA
2022-11-13 22:00:07,138,B-22 WB I-69 Rest Area W of Capac,42.992582,-82.959523,30,31,19,12,117,3,120,5
2022-11-13 22:00:07,139, B-27 I-75 at Zilwaukee Bridge,43.48901,-83.925009,30,30,18,12,349,1,12,2
2022-11-13 22:00:08,140,B-99 I-675 at Henry Marsh Bridge,43.440276,-83.948587,31,31,18,12,321,0,318,2
2022-11-13 21:59:59,141,M-1,42.774375,-83.526573,32,36,18,12,342,5,345,11
2022-11-13 21:00:05,142,M-2,42.868855,-83.295864,30,35,18,12,309,1,302,3
2022-11-13 20:59:57,143,M-5,42.477155,-83.113198,35,38,20,NA,NA,NA,NA,NA
2022-11-13 20:59:59,144,M-1,42.707172,-82.774397,33,37,21,12,273,1,287,4
2022-11-13 21:58:04,145,M-1,42.367718,-83.545674,33,36,19,12,277,2,269,4
2022-11-13 21:00:12,146,M-9,42.341591,-83.4415,NA,39,20,12,283,2,269,5
2022-11-13 21:00:00,147,M-9,42.275913,-83.160324,35,38,20,12,293,3,299,7
2022-11-13 20:59:57,149,M-11,42.21912,-83.54002,35,37,22,NA,NA,NA,NA,NA
2022-11-13 20:59:55,150,M-13,42.640709,-83.239648,33,37,20,NA,NA,NA,NA,NA
2022-11-13 20:59:55,151,M-14,42.453832,-83.430961,34,38,22,NA,NA,NA,NA,NA
2022-11-13 21:59:59,152,M-18,42.555847,-82.859558,35,38,19,12,345,1,340,3
2022-11-13 22:00:02,153,M-19,42.496231,-82.918015,35,NA,18,12,341,2,357,5
2022-11-13 21:59:55,154,M-22,42.187557,-83.243858,35,NA,21,NA,NA,NA,NA,NA
2022-11-13 21:58:30,155,M-24,42.383812,-83.478035,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-13 21:00:03,156,I75N @ Crooks,42.605172,-83.170011,33,38,21,12,336,1,13,6
2022-11-13 22:00:23,157,I75S-MM060.1,42.4604209,-83.1060032,36,41,21,12,325,2,358,6
2022-11-13 22:59:54,1,I75MM2638-ESS,44.785642,-84.715639,NA,NA,NA,10,NA,NA,NA,NA
2022-11-13 21:59:56,2,I75SMM2834-RPU,45.0549111,-84.6885,NA,31,NA,10,NA,NA,NA,NA
2022-11-13 22:59:56,4,Kalaska East M-72 at Sunset Trail,44.713161,-84.979797,26,NA,24,NA,NA,NA,NA,NA
2022-11-13 22:59:55,5,Interlochen ESS#5,44.658686,-85.815533,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-13 21:59:58,7,AWS #2 I-75 at Trowbridge,45.229483,-84.587187,28,26,18,NA,NA,NA,NA,NA
2022-11-13 22:59:55,9,Negaune,46.5346,-87.5278,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-13 21:59:56,10,US12MM6149 Edwardsburg,41.788123,-86.127571,NA,NA,24,10,317,1,327,3
2022-11-13 22:57:39,11,Escanaba River Bridge,45.794878,-87.07607,28,28,21,12,341,2,318,7
2022-11-13 22:00:02,12,ESS#4 Sherman,44.445858,-85.698384,24,NA,22,10,NA,NA,NA,NA
2022-11-13 22:00:02,13,M79MM0495 Hastings,42.610004,-85.263515,32,NA,25,10,277,2,271,2
2022-11-13 22:00:03,14,I94MM1083B Marshall,42.297782,-84.999126,NA,NA,29,10,0,1,352,3
2022-11-13 22:59:57,15,Covington Site 6,46.41708,-88.4935,17,NA,15,10,0,0,131,NA
2022-11-13 22:00:00,16,Manistique T21,45.96703814,-86.20269854,26,30,25,NA,321,2,305,3
2022-11-13 21:59:58,17,I69MM0088 Coldwater,41.877648,-84.990414,33,NA,28,NA,269,1,245,2
2022-11-13 23:00:02,18,South Haven - i196mm0200,42.404641,-86.25104,35,NA,22,10,185,0,228,1
2022-11-13 21:58:27,19,US31MM0470 Holland,42.751002,-86.118785,33,NA,26,10,76,2,89,4
2022-11-13 21:59:56,20,US131MM1412 Constantine,41.816024,-85.662682,33,NA,29,10,281,2,277,3
2022-11-13 22:00:04,22,US131MM0610 Wayland,42.62936,-85.662635,33,NA,28,10,62,0,82,1
2022-11-13 23:00:03,24,T15 Trenary ESS,46.15847333,-86.97997464,24,NA,22,3/4,298,3,297,7
2022-11-13 22:00:33,25,Dafter T26,46.37466667,-84.4344333,27,NA,20,10,170,1,165,2
2022-11-13 22:00:05,27,Golden Lake,46.16046,-88.87984,20,27,17,6,124,0,154,1
2022-11-13 22:00:01,28, ESS #7 Kwalloon Lake US131MM0122,45.28292,-84.939561,29,32,18,10,NA,NA,NA,NA
2022-11-13 23:00:03,29,I94MM0006B New Buffalo,41.767521,-86.739658,NA,NA,22,10,155,1,174,4
2022-11-13 21:59:59,30,Arnheim T6,46.9534,-88.453,25,NA,23,10,260,NA,259,3
2022-11-13 22:59:58,32,ESS 2 Cadillac South,44.166987,-85.438533,23,NA,21,6,0,0,23,1
2022-11-13 22:00:02,33,ESS 2 Merriweather,46.54878,-89.62556,21,NA,20,10,298,1,289,4
2022-11-13 22:59:58,34,M134MM0169 Cedarville,45.9995,-84.36333,25,31,23,NA,350,1,353,2
2022-11-13 22:00:07,36,Reed City,43.88729,-85.52686,25,NA,25,3,195,1,212,3
2022-11-13 23:00:02,37,T2 Rockland,46.7249,-89.1509,24,NA,22,10,20,NA,26,2
2022-11-13 23:00:05,38,Site 7 Newberry,46.30378,-85.26,NA,31,22,NA,NA,NA,NA,NA
2022-11-13 21:59:57,39,I94MM0340B Benton Harbor,42.132851,-86.370088,32,NA,27,4,123,1,131,3
2022-11-13 23:00:03,40,ESS 1 I-75 at Levering Rd,45.63515,-84.635192,29,33,20,10,357,3,346,8
2022-11-13 23:00:03,42,Site 4 Watersmeet,46.26303,-89.17819,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-13 21:58:27,43,M94MM0001 Shingleton,46.33225,-86.46589,26,NA,25,NA,0,NA,237,3
2022-11-13 23:00:05,44,T4 Nisula,46.7658,-88.9452,22,NA,21,10,349,0,350,1
2022-11-13 23:00:02,45,MI-01 Brevort,46.00841,-85.00555,28,33,18,NA,327,2,334,6
2022-11-13 23:00:07,46,ESS 8 - Paradise,46.60047,-85.22383,27,31,25,10,0,0,90,2
2022-11-13 22:00:05,48,MI-02 Kalkaska,44.7166,-85.1906,24,NA,19,12,250,0,186,2
2022-11-13 22:00:04,49,I94MM0460 Hartford,42.192917,-86.1657,32,NA,29,10,178,2,169,3
2022-11-13 23:00:04,50,US41MM0001 Phoenix,47.38878,-88.27761,24,NA,23,NA,248,1,244,3
2022-11-13 22:00:05,51,Site # 2 - Maple City,44.8063,-85.8963,27,NA,25,12,95,2,77,3
2022-11-13 22:00:07,52,Eastport,45.1074,-85.3521,31,NA,23,10,0,0,27,3
2022-11-13 22:59:59,53,DeTour,45.97233,-84.08558,23,NA,17,10,320,0,333,3
2022-11-13 22:00:07,54,West Branch,44.24511,-84.22731,27,NA,23,7,330,5,327,6
2022-11-13 22:00:03,56,MI-01 Rapid River,45.9261,-86.9837,27,NA,22,10,353,1,16,5
2022-11-13 22:00:08,57,MI-02 Elmira,45.075,-84.8982,26,NA,24,10,205,1,213,2
2022-11-13 22:00:07,58,Lachine,45.0675,-83.7169,29,NA,28,7,310,5,305,9
2022-11-13 22:00:07,59,Houghton Lake,44.33489,-84.80651,27,NA,25,10,NA,NA,NA,NA
2022-11-13 22:00:08,61,Ludington,43.95574,-86.33909,30,NA,27,7,40,2,55,3
2022-11-13 23:00:02,62,Twin Lakes,46.88494,-88.8637,22,NA,20,NA,224,0,229,2
2022-11-13 22:00:07,63,T16 Kiva,46.2721,-87.1174,24,NA,21,4,5,2,4,4
2022-11-13 22:00:05,64,ESS Site 10 Ontonagon,46.86689,-89.31436,27,30,23,10,124,1,109,5
2022-11-13 23:00:06,65,MI-01 Harvey,46.48812,-87.23149,24,32,23,1 1/4,232,3,212,7
2022-11-13 23:00:05,66,MI-02 Curran,44.7265,-83.8083,26,NA,15,10,270,3,267,4
2022-11-13 22:00:10,67,St. Ignace,45.89735,-84.74475,28,34,NA,NA,NA,NA,NA,NA
2022-11-13 23:00:04,68,T17 Sundell,46.34745833,-87.11594722,24,NA,23,10,286,0,340,1
2022-11-13 23:00:27,69,WELLSTON ESS SIte #7,44.2227,-85.8053,28,NA,26,12,190,1,231,1
2022-11-13 23:00:05,70,MI-01 Engadine,46.10089,-85.6178,26,32,19,2 3/4,265,3,260,7
2022-11-13 22:00:03,71,Michigamme,46.53887,-88.12978,20,NA,17,8,60,NA,71,1
2022-11-13 23:00:04,72,Trout Creek T3,46.47888,-88.99046,24,NA,22,10,0,0,179,1
